layer	condition	metric	mean	ci_low	ci_high	n
9	locally_corrupted:alpha=1	rescue_gain	-0.0010223089268913976	-0.0025828204014235073	0.0004082585271033971	108
9	locally_corrupted:alpha=1	rescue_logp	-0.6247040118884157	-0.6620573611792039	-0.5868058042014362	108
9	locally_corrupted:alpha=1	residual_norm	0.6313289900620779	0.5790219233612771	0.6886651044228562	108
11	counterfactual_rationale:alpha=1	control_logp	-0.628333514901223	-0.6651791606408853	-0.5942239870662215	108
11	counterfactual_rationale:alpha=1	correct_logp	-0.6233305743447056	-0.6580258221813926	-0.5857411521866366	108
11	counterfactual_rationale:alpha=1	necessity_change	0.0037732851450090056	0.0018410446432729562	0.005785703300325958	108
11	counterfactual_rationale:alpha=1	necessity_logp	-0.6195572891996967	-0.6546412072903304	-0.5819320684816275	108
11	counterfactual_rationale:alpha=1	paired_logp_gap	0.005002940556517354	-0.0002719287795049172	0.012000853061262095	108
11	counterfactual_rationale:alpha=1	random_gain	0.0008119724139019295	-0.00024929140797919693	0.0018205396244647327	108
11	counterfactual_rationale:alpha=1	rescue_gain	-0.003258785715809575	-0.004990234319120646	-0.0015847646872754458	108
11	counterfactual_rationale:alpha=1	rescue_logp	-0.6315923006170325	-0.6689506072206077	-0.5943564656742469	108
11	counterfactual_rationale:alpha=1	residual_norm	1.269386646648248	1.192847963636396	1.3448776340181074	108
11	dependency_swap:alpha=1	control_logp	-0.6650551456820082	-0.7025757908338198	-0.6252575119026005	108
11	dependency_swap:alpha=1	correct_logp	-0.6233305743447056	-0.6595551711334675	-0.5870234884666624	108
11	dependency_swap:alpha=1	necessity_change	0.0028372605641682944	-0.0010520846341495159	0.005870360525807848	108
11	dependency_swap:alpha=1	necessity_logp	-0.6204933137805374	-0.6559922050926145	-0.5851332618992914	108
11	dependency_swap:alpha=1	paired_logp_gap	0.04172457133730253	0.030767801207386786	0.05317070095420435	108
11	dependency_swap:alpha=1	random_gain	0.0002874003516303168	-0.0006942131246129671	0.0012033640648479796	108
11	dependency_swap:alpha=1	rescue_gain	-0.005259784559408824	-0.007823392797123503	-0.0027632241413273195	108
11	dependency_swap:alpha=1	rescue_logp	-0.670314930241417	-0.711209940544709	-0.6314879756662305	108
11	dependency_swap:alpha=1	residual_norm	1.6395037817182365	1.502964654316505	1.7785101599715374	108
11	locally_corrupted:alpha=1	control_logp	-0.6236817029615244	-0.6585526305043863	-0.5862224935484981	108
11	locally_corrupted:alpha=1	correct_logp	-0.6233305743447056	-0.6593894638293596	-0.5851045579580522	108
11	locally_corrupted:alpha=1	necessity_change	0.0011766453584035237	-0.00015364415874635732	0.002509607491945779	108
11	locally_corrupted:alpha=1	necessity_logp	-0.6221539289863022	-0.6560889168607968	-0.5863103267978187	108
11	locally_corrupted:alpha=1	paired_logp_gap	0.00035112861681867527	-0.002981645310366595	0.004054965651421634	108
11	locally_corrupted:alpha=1	random_gain	-0.0005451453228791555	-0.0014163320711641399	0.0003001011942547775	108
11	locally_corrupted:alpha=1	rescue_gain	-0.000880662903741554	-0.0023645761422812937	0.0006029791198670861	108
